_id_x,Crate,Dispatch,Content,ContentWeight,ContentCategory,NetWeight,GrossWeight,_id_y,VesselType,ManufacturingPlant,TareWeight,Status,createdAt,updatedAt
677a5b8656bf9b28a8bdd26b,60397,2025-01-05T06:22:31.303Z,ML,1.032,6697ce0768f46fd1cab97f58,14.454,17.55,66ee611fb301138b47f8e134,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.55,1,2024-09-21T06:01:03.902Z,2025-01-07T11:17:51.351Z
677a5b8656bf9b28a8bdd26b,60397,2025-01-05T06:22:31.303Z,ML,1.032,6697ce0768f46fd1cab97f58,14.454,17.55,66ee611fb301138b47f8e134,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.55,1,2024-09-21T06:01:03.902Z,2025-01-07T11:17:51.351Z
677a5b8656bf9b28a8bdd26b,60397,2025-01-05T06:22:31.303Z,GL,1.032,6697ce0768f46fd1cab97f58,14.454,17.55,66ee611fb301138b47f8e134,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.55,1,2024-09-21T06:01:03.902Z,2025-01-07T11:17:51.351Z
677a5b8656bf9b28a8bdd26b,60397,2025-01-05T06:22:31.303Z,GL,1.034,6697ce0768f46fd1cab97f58,14.454,17.55,66ee611fb301138b47f8e134,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.55,1,2024-09-21T06:01:03.902Z,2025-01-07T11:17:51.351Z
677a5b8656bf9b28a8bdd26b,60397,2025-01-05T06:22:31.303Z,NL,1.032,6697ce0768f46fd1cab97f58,14.454,17.55,66ee611fb301138b47f8e134,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.55,1,2024-09-21T06:01:03.902Z,2025-01-07T11:17:51.351Z
677a5b8656bf9b28a8bdd26b,60397,2025-01-05T06:22:31.303Z,NL,1.032,6697ce0768f46fd1cab97f58,14.454,17.55,66ee611fb301138b47f8e134,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.55,1,2024-09-21T06:01:03.902Z,2025-01-07T11:17:51.351Z
677a5b8656bf9b28a8bdd26b,60397,2025-01-05T06:22:31.303Z,NL,1.032,6697ce0768f46fd1cab97f58,14.454,17.55,66ee611fb301138b47f8e134,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.55,1,2024-09-21T06:01:03.902Z,2025-01-07T11:17:51.351Z
677a5b8656bf9b28a8bdd26b,60397,2025-01-05T06:22:31.303Z,NL,1.032,6697ce0768f46fd1cab97f58,14.454,17.55,66ee611fb301138b47f8e134,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.55,1,2024-09-21T06:01:03.902Z,2025-01-07T11:17:51.351Z
677a5b8656bf9b28a8bdd26b,60397,2025-01-05T06:22:31.303Z,NTB,1.036,6697ce0768f46fd1cab97f58,14.454,17.55,66ee611fb301138b47f8e134,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.55,1,2024-09-21T06:01:03.902Z,2025-01-07T11:17:51.351Z
677a5b8656bf9b28a8bdd26b,60397,2025-01-05T06:22:31.303Z,SPK,1.032,6697ce0768f46fd1cab97f58,14.454,17.55,66ee611fb301138b47f8e134,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.55,1,2024-09-21T06:01:03.902Z,2025-01-07T11:17:51.351Z
677a5b8656bf9b28a8bdd26b,60397,2025-01-05T06:22:31.303Z,NPK,1.032,6697ce0768f46fd1cab97f58,14.454,17.55,66ee611fb301138b47f8e134,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.55,1,2024-09-21T06:01:03.902Z,2025-01-07T11:17:51.351Z
677a5b8656bf9b28a8bdd26b,60397,2025-01-05T06:22:31.303Z,PT,1.032,6697ce0768f46fd1cab97f58,14.454,17.55,66ee611fb301138b47f8e134,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.55,1,2024-09-21T06:01:03.902Z,2025-01-07T11:17:51.351Z
677a5b8656bf9b28a8bdd26b,60397,2025-01-05T06:22:31.303Z,PT,1.032,6697ce0768f46fd1cab97f58,14.454,17.55,66ee611fb301138b47f8e134,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.55,1,2024-09-21T06:01:03.902Z,2025-01-07T11:17:51.351Z
677a5bda56bf9b28a8bdd2a0,60437,2025-01-05T06:22:31.303Z,NM200,1.102,6697d4bd68f46fd1cab97f59,15.566,23.85,66ee6123b301138b47f8e15d,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.85,1,2024-09-21T06:01:07.842Z,2025-01-07T11:58:31.520Z
677a5bda56bf9b28a8bdd2a0,60437,2025-01-05T06:22:31.303Z,NM200,1.102,6697d4bd68f46fd1cab97f59,15.566,23.85,66ee6123b301138b47f8e15d,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.85,1,2024-09-21T06:01:07.842Z,2025-01-07T11:58:31.520Z
677a5bda56bf9b28a8bdd2a0,60437,2025-01-05T06:22:31.303Z,MS200,1.1,6697d4bd68f46fd1cab97f59,15.566,23.85,66ee6123b301138b47f8e15d,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.85,1,2024-09-21T06:01:07.842Z,2025-01-07T11:58:31.520Z
677a5bda56bf9b28a8bdd2a0,60437,2025-01-05T06:22:31.303Z,GM200,1.102,6697d4bd68f46fd1cab97f59,15.566,23.85,66ee6123b301138b47f8e15d,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.85,1,2024-09-21T06:01:07.842Z,2025-01-07T11:58:31.520Z
677a5bda56bf9b28a8bdd2a0,60437,2025-01-05T06:22:31.303Z,GM200,1.098,6697d4bd68f46fd1cab97f59,15.566,23.85,66ee6123b301138b47f8e15d,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.85,1,2024-09-21T06:01:07.842Z,2025-01-07T11:58:31.520Z
677a5bda56bf9b28a8bdd2a0,60437,2025-01-05T06:22:31.303Z,OM200,1.098,6697d4bd68f46fd1cab97f59,15.566,23.85,66ee6123b301138b47f8e15d,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.85,1,2024-09-21T06:01:07.842Z,2025-01-07T11:58:31.520Z
677a5bda56bf9b28a8bdd2a0,60437,2025-01-05T06:22:31.303Z,PS200,1.1,6697d4bd68f46fd1cab97f59,15.566,23.85,66ee6123b301138b47f8e15d,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.85,1,2024-09-21T06:01:07.842Z,2025-01-07T11:58:31.520Z
677a5bda56bf9b28a8bdd2a0,60437,2025-01-05T06:22:31.303Z,MK200,1.044,6697d4bd68f46fd1cab97f59,15.566,23.85,66ee6123b301138b47f8e15d,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.85,1,2024-09-21T06:01:07.842Z,2025-01-07T11:58:31.520Z
677a5bda56bf9b28a8bdd2a0,60437,2025-01-05T06:22:31.303Z,PM200,1.036,6697d4bd68f46fd1cab97f59,15.566,23.85,66ee6123b301138b47f8e15d,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.85,1,2024-09-21T06:01:07.842Z,2025-01-07T11:58:31.520Z
677a5bda56bf9b28a8bdd2a0,60437,2025-01-05T06:22:31.303Z,MDM200,1.042,6697d4bd68f46fd1cab97f59,15.566,23.85,66ee6123b301138b47f8e15d,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.85,1,2024-09-21T06:01:07.842Z,2025-01-07T11:58:31.520Z
677a5bda56bf9b28a8bdd2a0,60437,2025-01-05T06:22:31.303Z,BM200,1.038,6697d4bd68f46fd1cab97f59,15.566,23.85,66ee6123b301138b47f8e15d,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.85,1,2024-09-21T06:01:07.842Z,2025-01-07T11:58:31.520Z
677a5bda56bf9b28a8bdd2a0,60437,2025-01-05T06:22:31.303Z,TPM200,1.046,6697d4bd68f46fd1cab97f59,15.566,23.85,66ee6123b301138b47f8e15d,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.85,1,2024-09-21T06:01:07.842Z,2025-01-07T11:58:31.520Z
677a5bda56bf9b28a8bdd2a0,60437,2025-01-05T06:22:31.303Z,SRS200,1.046,6697d4bd68f46fd1cab97f59,15.566,23.85,66ee6123b301138b47f8e15d,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.85,1,2024-09-21T06:01:07.842Z,2025-01-07T11:58:31.520Z
677a5bda56bf9b28a8bdd2a0,60437,2025-01-05T06:22:31.303Z,SES200,1.1,6697d4bd68f46fd1cab97f59,15.566,23.85,66ee6123b301138b47f8e15d,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.85,1,2024-09-21T06:01:07.842Z,2025-01-07T11:58:31.520Z
677a5bda56bf9b28a8bdd2a0,60437,2025-01-05T06:22:31.303Z,NMC,0.512,6697d4bd68f46fd1cab97f59,15.566,23.85,66ee6123b301138b47f8e15d,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.85,1,2024-09-21T06:01:07.842Z,2025-01-07T11:58:31.520Z
677a5bf556bf9b28a8bdd2af,64543,2025-01-05T06:22:31.303Z,AH,2.054,6697ce0768f46fd1cab97f58,4.114,7.6,676a59f64d10b47b2a0b9429,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.8,1,2024-12-24T06:51:34.908Z,2025-01-07T12:20:23.239Z
677a5bf556bf9b28a8bdd2af,64543,2025-01-05T06:22:31.303Z,AH,2.06,6697ce0768f46fd1cab97f58,4.114,7.6,676a59f64d10b47b2a0b9429,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.8,1,2024-12-24T06:51:34.908Z,2025-01-07T12:20:23.239Z
677a5c2756bf9b28a8bdd2c2,64596,2025-01-05T06:22:31.303Z,GMP,1.03,6697ce0768f46fd1cab97f58,5.166,7.7,676a59f84d10b47b2a0b945e,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.9,1,2024-12-24T06:51:36.657Z,2025-01-07T10:26:05.030Z
677a5c2756bf9b28a8bdd2c2,64596,2025-01-05T06:22:31.303Z,AMP,1.032,6697ce0768f46fd1cab97f58,5.166,7.7,676a59f84d10b47b2a0b945e,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.9,1,2024-12-24T06:51:36.657Z,2025-01-07T10:26:05.030Z
677a5c2756bf9b28a8bdd2c2,64596,2025-01-05T06:22:31.303Z,NTB,1.034,6697ce0768f46fd1cab97f58,5.166,7.7,676a59f84d10b47b2a0b945e,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.9,1,2024-12-24T06:51:36.657Z,2025-01-07T10:26:05.030Z
677a5c2756bf9b28a8bdd2c2,64596,2025-01-05T06:22:31.303Z,NTB,1.036,6697ce0768f46fd1cab97f58,5.166,7.7,676a59f84d10b47b2a0b945e,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.9,1,2024-12-24T06:51:36.657Z,2025-01-07T10:26:05.030Z
677a5c2756bf9b28a8bdd2c2,64596,2025-01-05T06:22:31.303Z,NPK,1.034,6697ce0768f46fd1cab97f58,5.166,7.7,676a59f84d10b47b2a0b945e,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.9,1,2024-12-24T06:51:36.657Z,2025-01-07T10:26:05.030Z
677a5c2856bf9b28a8bdd2c5,63986,2025-01-05T06:22:31.303Z,CGMP,1.036,6697ce0768f46fd1cab97f58,3.098,6.75,676a59e54d10b47b2a0b91fc,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.892,1,2024-12-24T06:51:17.369Z,2025-01-20T10:28:18.995Z
677a5c2856bf9b28a8bdd2c5,63986,2025-01-05T06:22:31.303Z,CGMP,1.032,6697ce0768f46fd1cab97f58,3.098,6.75,676a59e54d10b47b2a0b91fc,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.892,1,2024-12-24T06:51:17.369Z,2025-01-20T10:28:18.995Z
677a5c2856bf9b28a8bdd2c5,63986,2025-01-05T06:22:31.303Z,CGMP,1.03,6697ce0768f46fd1cab97f58,3.098,6.75,676a59e54d10b47b2a0b91fc,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.892,1,2024-12-24T06:51:17.369Z,2025-01-20T10:28:18.995Z
677a5c5c56bf9b28a8bdd2e9,63506,2025-01-05T06:22:31.303Z,AH,2.05,6697ce0768f46fd1cab97f58,3.084,6.4,676a59d64d10b47b2a0b901c,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.836,1,2024-12-24T06:51:02.367Z,2025-01-21T10:28:17.323Z
677a5c5c56bf9b28a8bdd2e9,63506,2025-01-05T06:22:31.303Z,GMP,1.034,6697ce0768f46fd1cab97f58,3.084,6.4,676a59d64d10b47b2a0b901c,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.836,1,2024-12-24T06:51:02.367Z,2025-01-21T10:28:17.323Z
677a5c6956bf9b28a8bdd2f0,61625,2025-01-05T06:22:31.303Z,MS200,1.1,6697d4bd68f46fd1cab97f59,10.838,15,67271a025abc76c44d8bb4cf,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.4,1,2024-11-03T06:36:50.022Z,2025-01-07T12:30:19.720Z
677a5c6956bf9b28a8bdd2f0,61625,2025-01-05T06:22:31.303Z,TPM200,1.046,6697d4bd68f46fd1cab97f59,10.838,15,67271a025abc76c44d8bb4cf,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.4,1,2024-11-03T06:36:50.022Z,2025-01-07T12:30:19.720Z
677a5c6956bf9b28a8bdd2f0,61625,2025-01-05T06:22:31.303Z,OM200,1.1,6697d4bd68f46fd1cab97f59,10.838,15,67271a025abc76c44d8bb4cf,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.4,1,2024-11-03T06:36:50.022Z,2025-01-07T12:30:19.720Z
677a5c6956bf9b28a8bdd2f0,61625,2025-01-05T06:22:31.303Z,BM200,1.044,6697d4bd68f46fd1cab97f59,10.838,15,67271a025abc76c44d8bb4cf,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.4,1,2024-11-03T06:36:50.022Z,2025-01-07T12:30:19.720Z
677a5c6956bf9b28a8bdd2f0,61625,2025-01-05T06:22:31.303Z,MK200,1.046,6697d4bd68f46fd1cab97f59,10.838,15,67271a025abc76c44d8bb4cf,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.4,1,2024-11-03T06:36:50.022Z,2025-01-07T12:30:19.720Z
677a5c6956bf9b28a8bdd2f0,61625,2025-01-05T06:22:31.303Z,PS200,1.102,6697d4bd68f46fd1cab97f59,10.838,15,67271a025abc76c44d8bb4cf,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.4,1,2024-11-03T06:36:50.022Z,2025-01-07T12:30:19.720Z
677a5c6956bf9b28a8bdd2f0,61625,2025-01-05T06:22:31.303Z,NM200,1.098,6697d4bd68f46fd1cab97f59,10.838,15,67271a025abc76c44d8bb4cf,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.4,1,2024-11-03T06:36:50.022Z,2025-01-07T12:30:19.720Z
677a5c6956bf9b28a8bdd2f0,61625,2025-01-05T06:22:31.303Z,NM200,1.102,6697d4bd68f46fd1cab97f59,10.838,15,67271a025abc76c44d8bb4cf,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.4,1,2024-11-03T06:36:50.022Z,2025-01-07T12:30:19.720Z
677a5c6956bf9b28a8bdd2f0,61625,2025-01-05T06:22:31.303Z,SES200,1.096,6697d4bd68f46fd1cab97f59,10.838,15,67271a025abc76c44d8bb4cf,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.4,1,2024-11-03T06:36:50.022Z,2025-01-07T12:30:19.720Z
677a5c6956bf9b28a8bdd2f0,61625,2025-01-05T06:22:31.303Z,GMK200,1.104,6697d4bd68f46fd1cab97f59,10.838,15,67271a025abc76c44d8bb4cf,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.4,1,2024-11-03T06:36:50.022Z,2025-01-07T12:30:19.720Z
677a5c7e56bf9b28a8bdd30c,60799,2025-01-05T06:22:31.303Z,GL,1.032,6697ce0768f46fd1cab97f58,12.54,15.4,6700ea9cdb309e2c6e37a8e4,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.518,1,2024-10-05T07:28:28.324Z,2025-01-20T10:44:57.258Z
677a5c7e56bf9b28a8bdd30c,60799,2025-01-05T06:22:31.303Z,GL,1.034,6697ce0768f46fd1cab97f58,12.54,15.4,6700ea9cdb309e2c6e37a8e4,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.518,1,2024-10-05T07:28:28.324Z,2025-01-20T10:44:57.258Z
677a5c7e56bf9b28a8bdd30c,60799,2025-01-05T06:22:31.303Z,GL,1.034,6697ce0768f46fd1cab97f58,12.54,15.4,6700ea9cdb309e2c6e37a8e4,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.518,1,2024-10-05T07:28:28.324Z,2025-01-20T10:44:57.258Z
677a5c7e56bf9b28a8bdd30c,60799,2025-01-05T06:22:31.303Z,GL,1.034,6697ce0768f46fd1cab97f58,12.54,15.4,6700ea9cdb309e2c6e37a8e4,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.518,1,2024-10-05T07:28:28.324Z,2025-01-20T10:44:57.258Z
677a5c7e56bf9b28a8bdd30c,60799,2025-01-05T06:22:31.303Z,GL,1.034,6697ce0768f46fd1cab97f58,12.54,15.4,6700ea9cdb309e2c6e37a8e4,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.518,1,2024-10-05T07:28:28.324Z,2025-01-20T10:44:57.258Z
677a5c7e56bf9b28a8bdd30c,60799,2025-01-05T06:22:31.303Z,AMP,1.032,6697ce0768f46fd1cab97f58,12.54,15.4,6700ea9cdb309e2c6e37a8e4,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.518,1,2024-10-05T07:28:28.324Z,2025-01-20T10:44:57.258Z
677a5c7e56bf9b28a8bdd30c,60799,2025-01-05T06:22:31.303Z,NTB,1.036,6697ce0768f46fd1cab97f58,12.54,15.4,6700ea9cdb309e2c6e37a8e4,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.518,1,2024-10-05T07:28:28.324Z,2025-01-20T10:44:57.258Z
677a5c7e56bf9b28a8bdd30c,60799,2025-01-05T06:22:31.303Z,NTB,1.036,6697ce0768f46fd1cab97f58,12.54,15.4,6700ea9cdb309e2c6e37a8e4,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.518,1,2024-10-05T07:28:28.324Z,2025-01-20T10:44:57.258Z
677a5c7e56bf9b28a8bdd30c,60799,2025-01-05T06:22:31.303Z,NTB,1.036,6697ce0768f46fd1cab97f58,12.54,15.4,6700ea9cdb309e2c6e37a8e4,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.518,1,2024-10-05T07:28:28.324Z,2025-01-20T10:44:57.258Z
677a5c7e56bf9b28a8bdd30c,60799,2025-01-05T06:22:31.303Z,MH 200,1.096,6697ce0768f46fd1cab97f58,12.54,15.4,6700ea9cdb309e2c6e37a8e4,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.518,1,2024-10-05T07:28:28.324Z,2025-01-20T10:44:57.258Z
677a5c7e56bf9b28a8bdd30c,60799,2025-01-05T06:22:31.303Z,MH 200,1.102,6697ce0768f46fd1cab97f58,12.54,15.4,6700ea9cdb309e2c6e37a8e4,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.518,1,2024-10-05T07:28:28.324Z,2025-01-20T10:44:57.258Z
677a5c7e56bf9b28a8bdd30c,60799,2025-01-05T06:22:31.303Z,SPK,1.034,6697ce0768f46fd1cab97f58,12.54,15.4,6700ea9cdb309e2c6e37a8e4,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.518,1,2024-10-05T07:28:28.324Z,2025-01-20T10:44:57.258Z
677a5c8456bf9b28a8bdd312,62283,2025-01-05T06:22:31.303Z,NM200,1.104,6697d4bd68f46fd1cab97f59,15.426,23.8,67271a135abc76c44d8bb771,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.488,1,2024-11-03T06:37:07.716Z,2025-01-17T10:51:27.413Z
677a5c8456bf9b28a8bdd312,62283,2025-01-05T06:22:31.303Z,NM200,1.102,6697d4bd68f46fd1cab97f59,15.426,23.8,67271a135abc76c44d8bb771,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.488,1,2024-11-03T06:37:07.716Z,2025-01-17T10:51:27.413Z
677a5c8456bf9b28a8bdd312,62283,2025-01-05T06:22:31.303Z,NPC200,1.02,6697d4bd68f46fd1cab97f59,15.426,23.8,67271a135abc76c44d8bb771,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.488,1,2024-11-03T06:37:07.716Z,2025-01-17T10:51:27.413Z
677a5c8456bf9b28a8bdd312,62283,2025-01-05T06:22:31.303Z,NPC200,1.02,6697d4bd68f46fd1cab97f59,15.426,23.8,67271a135abc76c44d8bb771,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.488,1,2024-11-03T06:37:07.716Z,2025-01-17T10:51:27.413Z
677a5c8456bf9b28a8bdd312,62283,2025-01-05T06:22:31.303Z,GM200,1.102,6697d4bd68f46fd1cab97f59,15.426,23.8,67271a135abc76c44d8bb771,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.488,1,2024-11-03T06:37:07.716Z,2025-01-17T10:51:27.413Z
677a5c8456bf9b28a8bdd312,62283,2025-01-05T06:22:31.303Z,MS200,1.102,6697d4bd68f46fd1cab97f59,15.426,23.8,67271a135abc76c44d8bb771,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.488,1,2024-11-03T06:37:07.716Z,2025-01-17T10:51:27.413Z
677a5c8456bf9b28a8bdd312,62283,2025-01-05T06:22:31.303Z,PS200,1.1,6697d4bd68f46fd1cab97f59,15.426,23.8,67271a135abc76c44d8bb771,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.488,1,2024-11-03T06:37:07.716Z,2025-01-17T10:51:27.413Z
677a5c8456bf9b28a8bdd312,62283,2025-01-05T06:22:31.303Z,OM200,1.1,6697d4bd68f46fd1cab97f59,15.426,23.8,67271a135abc76c44d8bb771,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.488,1,2024-11-03T06:37:07.716Z,2025-01-17T10:51:27.413Z
677a5c8456bf9b28a8bdd312,62283,2025-01-05T06:22:31.303Z,KAB200,1.046,6697d4bd68f46fd1cab97f59,15.426,23.8,67271a135abc76c44d8bb771,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.488,1,2024-11-03T06:37:07.716Z,2025-01-17T10:51:27.413Z
677a5c8456bf9b28a8bdd312,62283,2025-01-05T06:22:31.303Z,PM200,1.042,6697d4bd68f46fd1cab97f59,15.426,23.8,67271a135abc76c44d8bb771,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.488,1,2024-11-03T06:37:07.716Z,2025-01-17T10:51:27.413Z
677a5c8456bf9b28a8bdd312,62283,2025-01-05T06:22:31.303Z,MDM200,1.044,6697d4bd68f46fd1cab97f59,15.426,23.8,67271a135abc76c44d8bb771,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.488,1,2024-11-03T06:37:07.716Z,2025-01-17T10:51:27.413Z
677a5c8456bf9b28a8bdd312,62283,2025-01-05T06:22:31.303Z,SRS200,1.046,6697d4bd68f46fd1cab97f59,15.426,23.8,67271a135abc76c44d8bb771,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.488,1,2024-11-03T06:37:07.716Z,2025-01-17T10:51:27.413Z
677a5c8456bf9b28a8bdd312,62283,2025-01-05T06:22:31.303Z,BM200,1.042,6697d4bd68f46fd1cab97f59,15.426,23.8,67271a135abc76c44d8bb771,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.488,1,2024-11-03T06:37:07.716Z,2025-01-17T10:51:27.413Z
677a5c8456bf9b28a8bdd312,62283,2025-01-05T06:22:31.303Z,TPM200,1.044,6697d4bd68f46fd1cab97f59,15.426,23.8,67271a135abc76c44d8bb771,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.488,1,2024-11-03T06:37:07.716Z,2025-01-17T10:51:27.413Z
677a5c8456bf9b28a8bdd312,62283,2025-01-05T06:22:31.303Z,NMC,0.512,6697d4bd68f46fd1cab97f59,15.426,23.8,67271a135abc76c44d8bb771,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.488,1,2024-11-03T06:37:07.716Z,2025-01-17T10:51:27.413Z
677a5c8856bf9b28a8bdd31a,65461,2025-01-05T06:22:31.303Z,NTB,1.036,6697ce0768f46fd1cab97f58,6.202,8.15,676a5a144d10b47b2a0b97bf,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.82,1,2024-12-24T06:52:04.797Z,2025-01-20T10:19:18.109Z
677a5c8856bf9b28a8bdd31a,65461,2025-01-05T06:22:31.303Z,NTB,1.034,6697ce0768f46fd1cab97f58,6.202,8.15,676a5a144d10b47b2a0b97bf,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.82,1,2024-12-24T06:52:04.797Z,2025-01-20T10:19:18.109Z
677a5c8856bf9b28a8bdd31a,65461,2025-01-05T06:22:31.303Z,NTB,1.036,6697ce0768f46fd1cab97f58,6.202,8.15,676a5a144d10b47b2a0b97bf,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.82,1,2024-12-24T06:52:04.797Z,2025-01-20T10:19:18.109Z
677a5c8856bf9b28a8bdd31a,65461,2025-01-05T06:22:31.303Z,PT,1.032,6697ce0768f46fd1cab97f58,6.202,8.15,676a5a144d10b47b2a0b97bf,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.82,1,2024-12-24T06:52:04.797Z,2025-01-20T10:19:18.109Z
677a5c8856bf9b28a8bdd31a,65461,2025-01-05T06:22:31.303Z,PT,1.032,6697ce0768f46fd1cab97f58,6.202,8.15,676a5a144d10b47b2a0b97bf,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.82,1,2024-12-24T06:52:04.797Z,2025-01-20T10:19:18.109Z
677a5c8856bf9b28a8bdd31a,65461,2025-01-05T06:22:31.303Z,PT,1.032,6697ce0768f46fd1cab97f58,6.202,8.15,676a5a144d10b47b2a0b97bf,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.82,1,2024-12-24T06:52:04.797Z,2025-01-20T10:19:18.109Z
677a5cbe56bf9b28a8bdd35a,61175,2025-01-05T06:22:31.303Z,NMP,1.034,6697ce0768f46fd1cab97f58,3.088,6.75,6700eaaedb309e2c6e37aa6a,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.04,1,2024-10-05T07:28:46.002Z,2025-01-20T10:26:30.276Z
677a5cbe56bf9b28a8bdd35a,61175,2025-01-05T06:22:31.303Z,NMP,1.028,6697ce0768f46fd1cab97f58,3.088,6.75,6700eaaedb309e2c6e37aa6a,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.04,1,2024-10-05T07:28:46.002Z,2025-01-20T10:26:30.276Z
677a5cbe56bf9b28a8bdd35a,61175,2025-01-05T06:22:31.303Z,NMP,1.026,6697ce0768f46fd1cab97f58,3.088,6.75,6700eaaedb309e2c6e37aa6a,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.04,1,2024-10-05T07:28:46.002Z,2025-01-20T10:26:30.276Z
