epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
332,7897.59,0.01285,0.97561,1,0.43384,0.000603584,0.000603584,0.000603584
333,7921.28,0.01198,0.97561,1,1.54883,0.000603251,0.000603251,0.000603251
334,7944.97,0.00575,0.97561,1,1.55371,0.000602917,0.000602917,0.000602917
335,7968.63,0.0072,0.97561,1,0.43945,0.000602584,0.000602584,0.000602584
336,7992.34,0.00491,0.97561,1,0.44239,0.00060225,0.00060225,0.00060225
337,8016.01,0.00619,0.97561,1,0.44385,0.000601916,0.000601916,0.000601916
338,8039.67,0.01608,0.97561,1,1.58106,0.000601583,0.000601583,0.000601583
339,8063.29,0.00996,0.97561,1,1.56934,0.000601249,0.000601249,0.000601249
340,8086.95,0.00704,0.97561,1,0.43945,0.000600916,0.000600916,0.000600916
341,8110.54,0.0068,0.97561,1,0.43604,0.000600582,0.000600582,0.000600582
342,8134.25,0.00565,0.97561,1,0.43286,0.000600249,0.000600249,0.000600249
343,8157.84,0.00737,0.97561,1,0.43067,0.000599915,0.000599915,0.000599915
344,8181.49,0.00949,0.97561,1,0.4292,0.000599581,0.000599581,0.000599581
345,8205.25,0.01205,0.97561,1,0.4292,0.000599248,0.000599248,0.000599248
346,8228.94,0.009,0.97561,1,0.42969,0.000598914,0.000598914,0.000598914
347,8252.65,0.00735,0.97561,1,0.42798,0.000598581,0.000598581,0.000598581
348,8276.32,0.00522,0.97561,1,0.4292,0.000598247,0.000598247,0.000598247
349,8299.91,0.009,0.97561,1,1.53613,0.000597914,0.000597914,0.000597914
350,8323.58,0.00863,0.97561,1,0.43359,0.00059758,0.00059758,0.00059758
351,8347.14,0.01338,0.97561,1,0.43555,0.000597301,0.000597301,0.000597301
352,8370.79,0.00607,0.97561,1,0.43726,0.000596968,0.000596968,0.000596968
353,8394.37,0.00333,0.97561,1,0.43921,0.000596635,0.000596635,0.000596635
354,8417.93,0.00956,0.97561,1,0.44043,0.000596301,0.000596301,0.000596301
355,8441.5,0.0063,0.97561,1,0.44043,0.000595968,0.000595968,0.000595968
356,8465.2,0.00451,0.97561,1,0.44141,0.000595634,0.000595634,0.000595634
357,8488.79,0.01404,0.97561,1,0.44263,0.000595301,0.000595301,0.000595301
358,8512.5,0.01051,0.97561,1,0.44336,0.000594967,0.000594967,0.000594967
359,8536.33,0.01041,0.97561,1,0.44434,0.000594634,0.000594634,0.000594634
360,8559.96,0.00906,0.97561,1,0.44531,0.000594301,0.000594301,0.000594301
361,8583.57,0.00927,0.97561,1,0.44605,0.000593967,0.000593967,0.000593967
362,8607.24,0.00561,0.97561,1,0.44678,0.000593634,0.000593634,0.000593634
363,8631.01,0.00602,0.97561,1,0.44727,0.0005933,0.0005933,0.0005933
364,8654.71,0.00633,0.97561,1,1.59375,0.000592967,0.000592967,0.000592967
365,8678.39,0.00582,0.97561,1,0.44849,0.000592633,0.000592633,0.000592633
366,8702.05,0.00786,0.97561,1,1.59375,0.0005923,0.0005923,0.0005923
367,8725.71,0.00239,0.97561,1,0.44824,0.000591967,0.000591967,0.000591967
368,8749.26,0.00398,0.97561,1,0.44849,0.000591633,0.000591633,0.000591633
369,8772.96,0.00231,0.97561,1,0.44849,0.0005913,0.0005913,0.0005913
370,8796.64,0.00546,0.97561,1,0.44775,0.000590966,0.000590966,0.000590966
371,8820.25,0.01016,0.97561,1,0.44776,0.000590633,0.000590633,0.000590633
372,8843.78,0.00724,0.97561,1,0.44678,0.0005903,0.0005903,0.0005903
373,8867.47,0.005,0.97561,1,0.44654,0.000589966,0.000589966,0.000589966
374,8891.27,0.01196,0.97561,1,1.58691,0.000589633,0.000589633,0.000589633
375,8914.97,0.00784,0.97561,1,0.44605,0.000589299,0.000589299,0.000589299
376,8938.64,0.0065,0.97561,1,1.58203,0.000588966,0.000588966,0.000588966
377,8962.3,0.01115,0.97561,1,0.44483,0.000588632,0.000588632,0.000588632
378,8985.94,0.00897,0.97561,1,1.58398,0.000588299,0.000588299,0.000588299
379,9009.55,0.0107,0.97561,1,0.4458,0.000587966,0.000587966,0.000587966
380,9033.4,0.00483,0.97561,1,0.44629,0.000587632,0.000587632,0.000587632
381,9057.03,0.00516,0.97561,1,1.5918,0.000587299,0.000587299,0.000587299
382,9080.59,0.00418,0.97561,1,0.44873,0.000586965,0.000586965,0.000586965
383,9104.16,0.00183,0.97561,1,1.59863,0.000586632,0.000586632,0.000586632
384,9127.89,0.00155,0.97561,1,0.45068,0.000586359,0.000586359,0.000586359
385,9151.43,0.0099,0.97561,1,0.45068,0.000586025,0.000586025,0.000586025
386,9175.05,0.00775,0.97561,1,0.45068,0.000585692,0.000585692,0.000585692
387,9198.57,0.01295,0.97561,1,0.44922,0.000585359,0.000585359,0.000585359
388,9222.15,0.01095,0.97561,1,0.44702,0.000585026,0.000585026,0.000585026
389,9245.83,0.00785,0.97561,1,0.44531,0.000584692,0.000584692,0.000584692
390,9269.5,0.00779,0.97561,1,0.44336,0.000584359,0.000584359,0.000584359
391,9293.15,0.00816,0.97561,1,0.44189,0.000584026,0.000584026,0.000584026
392,9316.85,0.01133,0.97561,1,0.44043,0.000583692,0.000583692,0.000583692
393,9340.54,0.00801,0.97561,1,0.43799,0.000583359,0.000583359,0.000583359
394,9364.36,0.00302,0.97561,1,1.55176,0.000583026,0.000583026,0.000583026
395,9388.08,0.00294,0.97561,1,0.43506,0.000582693,0.000582693,0.000582693
396,9411.8,0.01384,0.97561,1,0.43457,0.000582359,0.000582359,0.000582359
397,9435.46,0.0049,0.97561,1,0.43311,0.000582026,0.000582026,0.000582026
398,9459.13,0.0129,0.97561,1,0.43237,0.000581693,0.000581693,0.000581693
399,9483.04,0.00754,0.97561,1,0.43115,0.00058136,0.00058136,0.00058136
400,9506.61,0.00208,0.97561,1,0.43018,0.000581026,0.000581026,0.000581026
401,9530.25,0.00466,0.97561,1,0.42944,0.000580693,0.000580693,0.000580693
402,9553.85,0.00731,0.97561,1,0.42871,0.00058036,0.00058036,0.00058036
403,9577.43,0.00267,0.97561,1,1.51953,0.000580027,0.000580027,0.000580027
404,9601.06,0.004,0.97561,1,1.51758,0.000579693,0.000579693,0.000579693
405,9624.79,0.00299,0.97561,1,0.42627,0.00057936,0.00057936,0.00057936
406,9648.54,0.00795,0.97561,1,0.42529,0.000579027,0.000579027,0.000579027
407,9672.22,0.00334,0.97561,1,0.42432,0.000578693,0.000578693,0.000578693
408,9696.03,0.00293,0.97561,1,0.42383,0.00057836,0.00057836,0.00057836
409,9719.77,0.01116,0.97561,1,0.42212,0.000578027,0.000578027,0.000578027
410,9743.38,0.00862,0.97561,1,0.42139,0.000577694,0.000577694,0.000577694
411,9767.02,0.00963,0.97561,1,0.41992,0.00057736,0.00057736,0.00057736
412,9790.78,0.00341,0.97561,1,1.48926,0.000577027,0.000577027,0.000577027
413,9814.45,0.00378,0.97561,1,1.48828,0.000576694,0.000576694,0.000576694
414,9838.11,0.00494,0.97561,1,0.41748,0.000576361,0.000576361,0.000576361
415,9861.84,0.00637,0.97561,1,0.4165,0.000576027,0.000576027,0.000576027
416,9885.42,0.00366,0.97561,1,1.47559,0.000575694,0.000575694,0.000575694
417,9909.13,0.00714,0.97561,1,0.41406,0.000575361,0.000575361,0.000575361
418,9932.72,0.00257,0.97561,1,0.41382,0.000575028,0.000575028,0.000575028
419,9956.39,0.00962,0.97561,1,1.4707,0.000574694,0.000574694,0.000574694
420,9980.02,0.01621,0.97561,1,1.4707,0.000574361,0.000574361,0.000574361
421,10003.7,0.00957,0.97561,1,1.46777,0.000574028,0.000574028,0.000574028
422,10027.4,0.00867,0.97561,1,1.4668,0.000573694,0.000573694,0.000573694
423,10051.1,0.01203,0.97561,1,1.4668,0.000573361,0.000573361,0.000573361
424,10074.7,0.00336,0.97561,1,0.41211,0.000573028,0.000573028,0.000573028
425,10098.4,0.00276,0.97561,1,0.41162,0.000572695,0.000572695,0.000572695
426,10122.1,0.00747,0.97561,1,0.41089,0.000572361,0.000572361,0.000572361
427,10145.6,0.00299,0.97561,1,1.45703,0.000572028,0.000572028,0.000572028
428,10169.2,0.00494,0.97561,1,0.4082,0.000571695,0.000571695,0.000571695
429,10192.9,0.00872,0.97561,1,0.40747,0.000571429,0.000571429,0.000571429
430,10216.5,0.01366,0.97561,1,0.40625,0.000571096,0.000571096,0.000571096
431,10240.3,0.00812,0.97561,1,0.40527,0.000570763,0.000570763,0.000570763
432,10264.1,0.009,0.97561,1,0.40454,0.000570429,0.000570429,0.000570429
433,10287.7,0.0032,0.97561,1,0.40234,0.000570096,0.000570096,0.000570096
434,10311.5,0.00368,0.97561,1,0.40039,0.000569763,0.000569763,0.000569763
435,10335.3,0.00368,0.97561,1,0.39893,0.00056943,0.00056943,0.00056943
436,10359,0.00495,0.97561,1,1.41504,0.000569097,0.000569097,0.000569097
437,10382.7,0.00624,0.97561,1,0.39673,0.000568764,0.000568764,0.000568764
438,10406.5,0.00537,0.97561,1,1.40625,0.000568431,0.000568431,0.000568431
439,10430.2,0.00682,0.97561,1,0.39404,0.000568098,0.000568098,0.000568098
440,10453.9,0.01173,0.97561,1,0.39331,0.000567765,0.000567765,0.000567765
441,10477.5,0.0058,0.97561,1,1.39355,0.000567431,0.000567431,0.000567431
442,10501.1,0.00099,0.97561,1,1.39063,0.000567098,0.000567098,0.000567098
443,10524.8,0.00658,0.97561,1,0.39038,0.000566765,0.000566765,0.000566765
444,10548.4,0.01121,0.97561,1,0.38916,0.000566432,0.000566432,0.000566432
445,10572,0.00862,0.97561,1,0.38818,0.000566099,0.000566099,0.000566099
446,10595.7,0.00395,0.97561,1,0.38721,0.000565766,0.000565766,0.000565766
447,10619.3,0.00265,0.97561,1,0.38623,0.000565433,0.000565433,0.000565433
448,10642.9,0.00089,0.97561,1,1.37012,0.0005651,0.0005651,0.0005651
449,10666.6,0.00184,0.97561,1,0.38428,0.000564767,0.000564767,0.000564767
450,10690.2,0.00401,0.97561,1,1.36426,0.000564433,0.000564433,0.000564433
451,10713.8,0.00457,0.97561,1,0.38281,0.0005641,0.0005641,0.0005641
452,10737.4,0.00506,0.97561,1,0.38281,0.000563767,0.000563767,0.000563767
453,10761.1,0.00324,0.97561,1,0.38257,0.000563434,0.000563434,0.000563434
454,10784.9,0.00644,0.97561,1,0.38232,0.000563101,0.000563101,0.000563101
455,10808.6,0.00586,0.97561,1,0.38232,0.000562768,0.000562768,0.000562768
456,10832.3,0.00413,0.97561,1,0.38135,0.000562435,0.000562435,0.000562435
457,10855.9,0.00931,0.97561,1,0.38037,0.000562102,0.000562102,0.000562102
458,10879.7,0.0042,0.97561,1,1.34863,0.000561769,0.000561769,0.000561769
459,10903.2,0.0062,0.97561,1,0.37842,0.000561435,0.000561435,0.000561435
460,10927,0.00878,0.97561,1,0.37793,0.000561102,0.000561102,0.000561102
461,10950.7,0.00677,0.97561,1,1.3418,0.000560769,0.000560769,0.000560769
462,10974.4,0.00596,0.97561,1,0.37695,0.000560436,0.000560436,0.000560436
463,10998,0.0115,0.97561,1,1.33496,0.000560103,0.000560103,0.000560103
464,11021.6,0.01321,0.97561,1,0.37402,0.00055977,0.00055977,0.00055977
465,11045.1,0.0069,0.97561,1,0.37378,0.000559437,0.000559437,0.000559437
466,11068.9,0.00578,0.97561,1,1.32813,0.000559104,0.000559104,0.000559104
467,11092.4,0.00691,0.97561,1,1.32715,0.000558771,0.000558771,0.000558771
468,11116.2,0.00368,0.97561,1,1.32715,0.000558438,0.000558438,0.000558438
469,11139.9,0.00208,0.97561,1,1.32715,0.000558104,0.000558104,0.000558104
470,11163.5,0.0026,0.97561,1,1.32617,0.000557771,0.000557771,0.000557771
471,11187.1,0.00459,0.97561,1,0.37256,0.000557438,0.000557438,0.000557438
472,11210.9,0.01064,0.97561,1,0.37256,0.000557105,0.000557105,0.000557105
473,11234.6,0.00713,0.97561,1,1.32324,0.000556772,0.000556772,0.000556772
474,11258.3,0.00368,0.97561,1,1.32129,0.000556439,0.000556439,0.000556439
475,11282,0.0038,0.97561,1,0.37061,0.000556106,0.000556106,0.000556106
476,11305.6,0.00644,0.97561,1,0.37061,0.000555773,0.000555773,0.000555773
477,11329.3,0.00842,0.97561,1,0.37061,0.00055544,0.00055544,0.00055544
478,11353,0.00765,0.97561,1,0.37012,0.000555106,0.000555106,0.000555106
479,11376.7,0.00745,0.97561,1,0.37012,0.000554773,0.000554773,0.000554773
480,11400.5,0.00547,0.97561,1,0.36963,0.00055444,0.00055444,0.00055444
481,11424.1,0.00373,0.97561,1,0.36963,0.000554107,0.000554107,0.000554107
482,11447.8,0.00524,0.97561,1,1.31445,0.000553774,0.000553774,0.000553774
483,11471.6,0.00387,0.97561,1,0.36987,0.000553441,0.000553441,0.000553441
484,11495.2,0.00773,0.97561,1,0.36987,0.000553108,0.000553108,0.000553108
485,11518.8,0.0081,0.97561,1,1.3125,0.000552775,0.000552775,0.000552775
486,11542.5,0.00094,0.97561,1,0.36841,0.000552442,0.000552442,0.000552442
487,11566.2,0.0022,0.97561,1,0.36768,0.000552108,0.000552108,0.000552108
488,11589.9,0.00082,0.97561,1,0.36743,0.000551775,0.000551775,0.000551775
489,11613.6,0.00169,0.97561,1,0.3667,0.000551442,0.000551442,0.000551442
490,11637.3,0.00176,0.97561,1,1.30273,0.000551109,0.000551109,0.000551109
491,11660.9,0.00254,0.97561,1,0.36572,0.000550776,0.000550776,0.000550776
492,11684.4,0.00615,0.97561,1,0.36523,0.000550443,0.000550443,0.000550443
493,11708.1,0.00845,0.97561,1,0.36475,0.000550187,0.000550187,0.000550187
494,11731.8,0.00354,0.97561,1,1.29297,0.000549854,0.000549854,0.000549854
495,11755.3,0.00964,0.97561,1,0.36279,0.000549521,0.000549521,0.000549521
496,11779,0.01384,0.97561,1,0.36231,0.000549188,0.000549188,0.000549188
497,11802.8,0.00794,0.97561,1,0.36133,0.000548855,0.000548855,0.000548855
498,11826.4,0.0093,0.97561,1,0.36108,0.000548522,0.000548522,0.000548522
499,11850.1,0.00161,0.97561,1,0.36133,0.000548189,0.000548189,0.000548189
500,11873.8,0.00351,0.97561,1,1.28516,0.000547856,0.000547856,0.000547856
501,11897.3,0.01567,0.97561,1,1.28516,0.000547523,0.000547523,0.000547523
502,11921,0.00924,0.97561,1,0.36182,0.00054719,0.00054719,0.00054719
503,11944.7,0.00503,0.97561,1,0.36133,0.000546857,0.000546857,0.000546857
504,11968.2,0.0039,0.97561,1,0.36108,0.000546524,0.000546524,0.000546524
505,11992.1,0.00274,0.97561,1,0.36084,0.000546192,0.000546192,0.000546192
506,12015.7,0.00699,0.97561,1,0.36084,0.000545859,0.000545859,0.000545859
507,12039.4,0.0065,0.97561,1,1.2793,0.000545526,0.000545526,0.000545526
508,12063,0.00492,0.97561,1,0.35889,0.000545193,0.000545193,0.000545193
509,12086.8,0.00312,0.97561,1,1.27344,0.00054486,0.00054486,0.00054486
510,12110.5,0.00276,0.97561,1,0.35791,0.000544527,0.000544527,0.000544527
511,12134.1,0.00345,0.97561,1,0.35742,0.000544194,0.000544194,0.000544194
512,12157.9,0.00279,0.97561,1,1.26953,0.000543861,0.000543861,0.000543861
513,12181.5,0.00202,0.97561,1,1.26953,0.000543528,0.000543528,0.000543528
514,12205.2,0.00601,0.97561,1,0.35645,0.000543195,0.000543195,0.000543195
515,12228.8,0.0077,0.97561,1,0.35645,0.000542862,0.000542862,0.000542862
516,12252.6,0.00295,0.97561,1,0.35645,0.000542529,0.000542529,0.000542529
517,12276.3,0.00376,0.97561,1,0.35718,0.000542196,0.000542196,0.000542196
518,12300,0.00467,0.97561,1,0.35791,0.000541863,0.000541863,0.000541863
519,12323.8,0.00233,0.97561,1,0.35742,0.00054153,0.00054153,0.00054153
520,12347.4,0.00681,0.97561,1,0.35693,0.000541197,0.000541197,0.000541197
521,12370.9,0.00947,0.97561,1,0.35645,0.000540864,0.000540864,0.000540864
522,12394.6,0.01307,0.97561,1,0.35596,0.000540531,0.000540531,0.000540531
523,12418.3,0.00292,0.97561,1,0.35498,0.000540198,0.000540198,0.000540198
524,12442,0.00365,0.97561,1,0.35449,0.000539865,0.000539865,0.000539865
525,12465.7,0.00367,0.97561,1,0.35449,0.000539532,0.000539532,0.000539532
526,12489.3,0.00471,0.97561,1,0.35474,0.000539199,0.000539199,0.000539199
527,12513,0.00451,0.97561,1,0.35498,0.000538867,0.000538867,0.000538867
528,12536.7,0.00393,0.97561,1,0.35474,0.000538534,0.000538534,0.000538534
529,12560.2,0.00271,0.97561,1,1.26172,0.000538201,0.000538201,0.000538201
530,12583.9,0.00158,0.97561,1,0.35498,0.000537868,0.000537868,0.000537868
531,12607.5,0.00096,0.97561,1,1.26172,0.000537535,0.000537535,0.000537535
532,12631.1,0.00903,0.97561,1,1.26172,0.000537202,0.000537202,0.000537202
533,12654.8,0.0043,0.97561,1,0.35498,0.000536869,0.000536869,0.000536869
534,12678.4,0.0051,0.97561,1,0.35449,0.000536536,0.000536536,0.000536536
535,12702.1,0.00504,0.97561,1,1.25488,0.000536203,0.000536203,0.000536203
536,12725.9,0.00847,0.97561,1,0.35205,0.00053587,0.00053587,0.00053587
537,12749.4,0.0098,0.97561,1,0.35156,0.000535537,0.000535537,0.000535537
538,12773.1,0.00917,0.97561,1,1.24805,0.000535204,0.000535204,0.000535204
539,12796.8,0.00697,0.97561,1,0.3501,0.000534871,0.000534871,0.000534871
540,12820.5,0.00435,0.97561,1,0.34961,0.000534538,0.000534538,0.000534538
541,12844.1,0.00442,0.97561,1,0.34961,0.000534205,0.000534205,0.000534205
542,12867.8,0.00736,0.97561,1,1.24121,0.000533872,0.000533872,0.000533872
543,12891.4,0.00678,0.97561,1,1.23926,0.000533539,0.000533539,0.000533539
544,12915.1,0.00275,0.97561,1,1.23828,0.000533206,0.000533206,0.000533206
545,12938.9,0.00722,0.97561,1,0.34814,0.000532873,0.000532873,0.000532873
546,12962.5,0.00889,0.97561,1,0.34815,0.00053254,0.00053254,0.00053254
547,12986.1,0.00169,0.97561,1,0.34814,0.000532207,0.000532207,0.000532207
548,13009.8,0.00644,0.97561,1,0.3479,0.000531875,0.000531875,0.000531875
549,13033.6,0.0031,0.97561,1,0.34766,0.000531542,0.000531542,0.000531542
550,13057.2,0.00625,0.97561,1,0.34766,0.000531209,0.000531209,0.000531209
551,13080.8,0.00529,0.97561,1,1.23633,0.000530876,0.000530876,0.000530876
552,13104.4,0.00745,0.97561,1,0.34741,0.000530543,0.000530543,0.000530543
553,13128.1,0.00697,0.97561,1,0.34692,0.00053021,0.00053021,0.00053021
554,13151.8,0.00117,0.97561,1,0.34619,0.000529877,0.000529877,0.000529877
555,13175.4,0.00139,0.97561,1,1.22949,0.000529544,0.000529544,0.000529544
556,13198.9,0.00176,0.97561,1,0.3457,0.000529211,0.000529211,0.000529211
557,13222.4,0.00535,0.97561,1,1.22949,0.000528878,0.000528878,0.000528878
558,13246.2,0.00264,0.97561,1,0.34521,0.000528545,0.000528545,0.000528545
559,13269.9,0.00284,0.97561,1,0.34521,0.000528212,0.000528212,0.000528212
560,13293.6,0.0084,0.97561,1,1.22363,0.000527879,0.000527879,0.000527879
561,13317.3,0.00665,0.97561,1,1.22266,0.000527546,0.000527546,0.000527546
562,13340.9,0.00488,0.97561,1,0.34277,0.000527213,0.000527213,0.000527213
563,13364.4,0.00282,0.97561,1,0.34253,0.00052688,0.00052688,0.00052688
564,13388,0.00745,0.97561,1,0.34229,0.000526636,0.000526636,0.000526636
565,13411.8,0.00545,0.97561,1,0.3418,0.000526303,0.000526303,0.000526303
566,13435.5,0.00357,0.97561,1,0.34131,0.00052597,0.00052597,0.00052597
567,13459.3,0.00177,0.97561,1,0.34058,0.000525637,0.000525637,0.000525637
568,13483,0.00294,0.97561,1,0.34033,0.000525304,0.000525304,0.000525304
569,13506.5,0.00467,0.97561,1,0.33936,0.000524972,0.000524972,0.000524972
570,13530.2,0.00267,0.97561,1,1.20313,0.000524639,0.000524639,0.000524639
571,13553.8,0.01007,0.97561,1,1.20117,0.000524306,0.000524306,0.000524306
572,13577.4,0.00613,0.97561,1,0.3374,0.000523973,0.000523973,0.000523973
573,13601.2,0.00496,0.97561,1,0.33691,0.00052364,0.00052364,0.00052364
574,13625,0.00493,0.97561,1,1.19824,0.000523308,0.000523308,0.000523308
575,13648.6,0.00498,0.97561,1,0.33643,0.000522975,0.000522975,0.000522975
576,13672.3,0.00868,0.97561,1,1.19434,0.000522642,0.000522642,0.000522642
577,13695.9,0.00248,0.97561,1,0.33545,0.000522309,0.000522309,0.000522309
578,13719.5,0.00193,0.97561,1,0.33496,0.000521976,0.000521976,0.000521976
579,13743.1,0.00466,0.97561,1,0.33423,0.000521644,0.000521644,0.000521644
580,13766.7,0.00211,0.97561,1,1.18555,0.000521311,0.000521311,0.000521311
581,13790.4,0.00256,0.97561,1,1.18359,0.000520978,0.000520978,0.000520978
582,13814.1,0.00117,0.97561,1,0.33203,0.000520645,0.000520645,0.000520645
583,13837.7,0.00206,0.97561,1,0.33154,0.000520312,0.000520312,0.000520312
584,13861.3,0.00276,0.97561,1,0.33105,0.00051998,0.00051998,0.00051998
585,13885,0.00167,0.97561,1,0.33057,0.000519647,0.000519647,0.000519647
586,13908.8,0.00504,0.97561,1,0.33008,0.000519314,0.000519314,0.000519314
587,13932.3,0.01071,0.97561,1,0.32959,0.000518981,0.000518981,0.000518981
588,13956,0.00986,0.97561,1,0.3291,0.000518648,0.000518648,0.000518648
589,13979.7,0.00745,0.97561,1,1.16699,0.000518316,0.000518316,0.000518316
590,14003.4,0.0037,0.97561,1,0.32764,0.000517983,0.000517983,0.000517983
591,14027.1,0.0012,0.97561,1,0.32666,0.00051765,0.00051765,0.00051765
592,14050.9,0.00336,0.97561,1,0.32568,0.000517317,0.000517317,0.000517317
593,14074.5,0.00248,0.97561,1,0.32471,0.000516984,0.000516984,0.000516984
594,14098.3,0.00309,0.97561,1,0.32422,0.000516652,0.000516652,0.000516652
595,14121.9,0.00228,0.97561,1,0.32324,0.000516319,0.000516319,0.000516319
596,14145.6,0.0049,0.97561,1,1.14551,0.000515986,0.000515986,0.000515986
597,14169.3,0.00969,0.97561,1,0.32202,0.000515653,0.000515653,0.000515653
598,14193,0.00901,0.97561,1,0.32153,0.00051532,0.00051532,0.00051532
599,14216.5,0.01022,0.97561,1,0.32178,0.000514988,0.000514988,0.000514988
600,14240.3,0.01206,0.97561,1,0.32202,0.000514655,0.000514655,0.000514655
601,14263.9,0.00524,0.97561,1,0.32178,0.000514322,0.000514322,0.000514322
602,14287.6,0.00447,0.97561,1,0.32178,0.000513989,0.000513989,0.000513989
603,14311.1,0.00221,0.97561,1,0.32129,0.000513656,0.000513656,0.000513656
604,14334.7,0.00461,0.97561,1,0.3208,0.000513324,0.000513324,0.000513324
605,14358.3,0.00316,0.97561,1,0.3208,0.000512991,0.000512991,0.000512991
606,14382.1,0.00333,0.97561,1,0.32031,0.000512658,0.000512658,0.000512658
607,14405.9,0.00337,0.97561,1,0.32031,0.000512325,0.000512325,0.000512325
608,14429.7,0.00475,0.97561,1,0.32031,0.000511992,0.000511992,0.000511992
609,14453.4,0.00223,0.97561,1,1.14258,0.00051166,0.00051166,0.00051166
610,14477,0.00218,0.97561,1,0.32129,0.000511327,0.000511327,0.000511327
611,14500.6,0.01199,0.97561,1,0.32129,0.000510994,0.000510994,0.000510994
612,14524.4,0.00617,0.97561,1,0.32104,0.000510661,0.000510661,0.000510661
613,14548.1,0.002,0.97561,1,0.3208,0.000510328,0.000510328,0.000510328
614,14571.7,0.00349,0.97561,1,0.3208,0.000509996,0.000509996,0.000509996
615,14595.4,0.00589,0.97561,1,0.3208,0.000509663,0.000509663,0.000509663
616,14619,0.00248,0.97561,1,0.32056,0.00050933,0.00050933,0.00050933
617,14642.6,0.00166,0.97561,1,1.13867,0.000508997,0.000508997,0.000508997
618,14666.5,0.00179,0.97561,1,0.32031,0.000508664,0.000508664,0.000508664
619,14690.1,0.00352,0.97561,1,0.32031,0.000508332,0.000508332,0.000508332
620,14713.7,0.00624,0.97561,1,0.3208,0.000507999,0.000507999,0.000507999
621,14737.3,0.00369,0.97561,1,0.32105,0.000507666,0.000507666,0.000507666
622,14761.1,0.00108,0.97561,1,0.32153,0.000507333,0.000507333,0.000507333
623,14784.6,0.00344,0.97561,1,0.32178,0.000507001,0.000507001,0.000507001
624,14808.3,0.00381,0.97561,1,0.32227,0.000506668,0.000506668,0.000506668
625,14831.9,0.00241,0.97561,1,0.32202,0.000506335,0.000506335,0.000506335
626,14855.6,0.00733,0.97561,1,1.14356,0.000506002,0.000506002,0.000506002
627,14879.3,0.00778,0.97561,1,0.3208,0.000505669,0.000505669,0.000505669
628,14903,0.00305,0.97561,1,1.13965,0.000505337,0.000505337,0.000505337
629,14926.8,0.00683,0.97561,1,0.32031,0.000505004,0.000505004,0.000505004
630,14950.4,0.00361,0.97561,1,1.13672,0.000504671,0.000504671,0.000504671
631,14974,0.00301,0.97561,1,0.31982,0.000504338,0.000504338,0.000504338
632,14997.8,0.00558,0.97561,1,0.31982,0.000504005,0.000504005,0.000504005
633,15021.5,0.00274,0.97561,1,0.32007,0.000503673,0.000503673,0.000503673
634,15045.2,0.00798,0.97561,1,0.32031,0.00050334,0.00050334,0.00050334
635,15068.9,0.00415,0.97561,1,0.32031,0.000503007,0.000503007,0.000503007
636,15092.5,0.0051,0.97561,1,0.3208,0.000502674,0.000502674,0.000502674
637,15116.2,0.00366,0.97561,1,0.32129,0.000502341,0.000502341,0.000502341
638,15140,0.00739,0.97561,1,0.32129,0.000502009,0.000502009,0.000502009
639,15163.6,0.00407,0.97561,1,0.32129,0.000501676,0.000501676,0.000501676
640,15187.5,0.00244,0.97561,1,1.14063,0.000501343,0.000501343,0.000501343
641,15211,0.00338,0.97561,1,1.14063,0.00050101,0.00050101,0.00050101
642,15234.7,0.00113,0.97561,1,0.32056,0.000500677,0.000500677,0.000500677
643,15258.4,0.00397,0.97561,1,0.32031,0.000500345,0.000500345,0.000500345
644,15282.2,0.00515,0.97561,1,0.32031,0.000500012,0.000500012,0.000500012
645,15305.9,0.0042,0.97561,1,0.32056,0.000499679,0.000499679,0.000499679
646,15329.5,0.00317,0.97561,1,1.13867,0.000499346,0.000499346,0.000499346
647,15353.1,0.0032,0.97561,1,0.32007,0.000499013,0.000499013,0.000499013
648,15376.9,0.00173,0.97561,1,0.31982,0.000498681,0.000498681,0.000498681
649,15400.5,0.00121,0.97561,1,0.31982,0.000498348,0.000498348,0.000498348
650,15424.3,0.00148,0.97561,1,1.13574,0.000498015,0.000498015,0.000498015
651,15448.1,0.00182,0.97561,1,0.31934,0.000497682,0.000497682,0.000497682
652,15471.6,0.0007,0.97561,1,0.31885,0.000497349,0.000497349,0.000497349
653,15495.2,0.00181,0.97561,1,0.31909,0.000497017,0.000497017,0.000497017
654,15518.8,0.00238,0.97561,1,1.13379,0.000496684,0.000496684,0.000496684
655,15542.5,0.00219,0.97561,1,1.13379,0.000496351,0.000496351,0.000496351
656,15566.2,0.00398,0.97561,1,0.31836,0.000496018,0.000496018,0.000496018
657,15589.9,0.00689,0.97561,1,0.31836,0.000495685,0.000495685,0.000495685
658,15613.7,0.01134,0.97561,1,0.31836,0.000495353,0.000495353,0.000495353
659,15637.4,0.00782,0.97561,1,1.13379,0.00049502,0.00049502,0.00049502
660,15661.1,0.00264,0.97561,1,1.13281,0.000494687,0.000494687,0.000494687
661,15684.7,0.00454,0.97561,1,0.31836,0.000494354,0.000494354,0.000494354
662,15708.4,0.01351,0.97561,1,0.31836,0.000494021,0.000494021,0.000494021
663,15732,0.00536,0.97561,1,1.13281,0.000493689,0.000493689,0.000493689
664,15755.8,0.0068,0.97561,1,0.31885,0.000493356,0.000493356,0.000493356
